epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,199.994,0.71692,2.11535,0.99511,0.96283,0.98014,0.97943,0.75585,0.85826,2.11849,1.0096,0.00185,0.00185,0.00185
107,201.877,0.70895,1.98714,0.96994,0.96214,0.98014,0.98157,0.77,0.81588,2.05228,0.98752,0.00182,0.00182,0.00182
108,203.769,0.71596,2.04307,0.99157,0.965,0.97981,0.97921,0.74837,0.85295,2.09073,1.00363,0.00179,0.00179,0.00179
109,205.617,0.70326,1.95927,0.96568,0.95839,0.98014,0.97992,0.75764,0.82938,2.08,0.99149,0.00176,0.00176,0.00176
110,207.455,0.69721,1.99697,0.97113,0.95514,0.97985,0.98266,0.7625,0.84596,2.17233,1.00871,0.00173,0.00173,0.00173
111,209.284,0.72638,2.04372,0.99347,0.94298,0.98983,0.98452,0.74765,0.91199,2.2293,1.0347,0.0017,0.0017,0.0017
112,211.108,0.71201,2.01343,0.97918,0.95746,0.98014,0.98799,0.78168,0.82523,2.1132,0.98761,0.00167,0.00167,0.00167
113,212.945,0.72068,1.99291,0.98161,0.96353,0.98014,0.989,0.76175,0.85895,2.13892,1.0069,0.00164,0.00164,0.00164
114,214.84,0.72611,2.00861,0.98406,0.95966,0.98014,0.98639,0.74619,0.88724,2.1539,1.0168,0.00161,0.00161,0.00161
115,216.633,0.74316,2.07643,0.97657,0.95762,0.98939,0.98454,0.77957,0.80764,2.07704,0.97712,0.00158,0.00158,0.00158
116,218.445,0.72811,1.99005,0.97008,0.9572,0.98889,0.9878,0.77187,0.84662,2.06986,0.98639,0.00155,0.00155,0.00155
117,220.25,0.73214,2.06108,0.97399,0.95506,0.98976,0.98757,0.76868,0.84894,2.07688,0.99915,0.00152,0.00152,0.00152
118,222.083,0.69847,1.97439,0.97035,0.97113,0.97053,0.98683,0.77033,0.8487,2.06327,1.00213,0.00149,0.00149,0.00149
119,223.869,0.72094,1.97779,0.96546,0.96392,0.97866,0.98583,0.77466,0.83542,2.08941,0.99839,0.00146,0.00146,0.00146
120,225.688,0.68167,1.89551,0.94783,0.96327,0.98014,0.9865,0.77803,0.82695,2.0172,0.99416,0.00143,0.00143,0.00143
121,227.605,0.69226,1.95305,0.96353,0.95998,0.98014,0.98746,0.77987,0.80966,1.99392,0.98364,0.0014,0.0014,0.0014
122,229.475,0.68606,1.88189,0.96316,0.96185,0.98014,0.98443,0.78609,0.80584,2.01511,0.97469,0.00137,0.00137,0.00137
123,231.299,0.69086,1.88836,0.95568,0.95732,0.98014,0.9819,0.76777,0.83173,2.02282,0.99128,0.00134,0.00134,0.00134
124,233.219,0.66506,1.86729,0.94732,0.95851,0.98014,0.98205,0.77391,0.82102,2.07412,0.99612,0.00131,0.00131,0.00131
125,235.052,0.67992,1.8994,0.95882,0.96308,0.97967,0.98431,0.7818,0.82929,2.06212,0.99806,0.00128,0.00128,0.00128
126,236.882,0.6768,1.88529,0.96102,0.96367,0.97606,0.98512,0.77808,0.82405,2.00714,0.99233,0.00125,0.00125,0.00125
127,238.664,0.67444,1.84915,0.96174,0.96766,0.98014,0.98218,0.78019,0.82043,1.96171,0.99251,0.00122,0.00122,0.00122
128,240.556,0.66977,1.83664,0.95315,0.96637,0.98014,0.98504,0.78916,0.80579,1.98728,0.97727,0.00119,0.00119,0.00119
129,242.476,0.6897,1.84756,0.96085,0.96698,0.98014,0.98312,0.78676,0.83053,2.02141,0.9854,0.00116,0.00116,0.00116
130,244.335,0.68223,1.85277,0.95977,0.9663,0.98014,0.98507,0.77507,0.87347,2.00492,1.00254,0.00113,0.00113,0.00113
131,246.172,0.68084,1.86479,0.95589,0.96361,0.98311,0.98681,0.78986,0.81105,1.94514,0.97211,0.0011,0.0011,0.0011
132,248.067,0.69529,1.91934,0.96131,0.96298,0.98495,0.98688,0.7796,0.82555,1.96491,0.97777,0.00107,0.00107,0.00107
133,250.006,0.68323,1.89102,0.95751,0.96458,0.98014,0.98679,0.77748,0.8552,1.94845,0.98676,0.00104,0.00104,0.00104
134,251.892,0.67274,1.86223,0.96145,0.96455,0.98014,0.98536,0.78437,0.82239,1.96381,0.98185,0.00101,0.00101,0.00101
135,253.704,0.66315,1.81896,0.9513,0.9659,0.98014,0.98196,0.78243,0.80889,1.96624,0.97882,0.00098,0.00098,0.00098
136,255.525,0.68198,1.86306,0.97231,0.9591,0.98014,0.98306,0.76447,0.88288,1.98643,1.00806,0.00095,0.00095,0.00095
137,257.352,0.67648,1.85936,0.96266,0.95887,0.98317,0.98256,0.7686,0.83983,1.96317,0.99231,0.00092,0.00092,0.00092
138,259.214,0.67354,1.86725,0.94338,0.95785,0.97471,0.98241,0.78341,0.79693,1.93865,0.97428,0.00089,0.00089,0.00089
139,261.054,0.67834,1.85631,0.94516,0.95846,0.98014,0.98229,0.76868,0.84193,1.99951,0.98698,0.00086,0.00086,0.00086
140,262.892,0.66461,1.79991,0.95147,0.95841,0.98495,0.98413,0.77559,0.84318,1.95542,0.98509,0.00083,0.00083,0.00083
141,265.137,0.63196,1.68859,0.93454,0.9583,0.98495,0.98578,0.78753,0.78347,1.87698,0.96568,0.0008,0.0008,0.0008
142,266.959,0.65809,1.69169,0.93929,0.95803,0.98495,0.98415,0.77551,0.81981,1.91907,0.98176,0.00077,0.00077,0.00077
143,268.907,0.63357,1.62625,0.9295,0.95773,0.98495,0.98369,0.77311,0.82369,1.86081,0.98214,0.00074,0.00074,0.00074
144,270.84,0.63138,1.61979,0.94355,0.96311,0.98014,0.98,0.79495,0.7951,1.83848,0.96971,0.00071,0.00071,0.00071
145,272.756,0.64072,1.67682,0.93578,0.96586,0.98014,0.97659,0.78614,0.80216,1.90373,0.97601,0.00068,0.00068,0.00068
146,274.652,0.63601,1.64924,0.91868,0.96669,0.97533,0.97526,0.78098,0.8163,1.96369,0.98467,0.00065,0.00065,0.00065
147,276.451,0.62363,1.62507,0.93486,0.96167,0.97533,0.9758,0.77672,0.83318,1.97795,0.99274,0.00062,0.00062,0.00062
148,278.339,0.62734,1.62919,0.94023,0.9527,0.98495,0.97634,0.79129,0.78702,1.90846,0.97017,0.00059,0.00059,0.00059
149,280.153,0.62942,1.63845,0.90767,0.9584,0.98327,0.97904,0.8014,0.76356,1.86102,0.96117,0.00056,0.00056,0.00056
150,281.961,0.6333,1.60909,0.93636,0.95868,0.98495,0.97947,0.78866,0.79778,1.90014,0.97449,0.00053,0.00053,0.00053
